raw_hit_id,execution_id,query_id,source_database,source_rank,source_record_id,title,authors_raw,source_date,publication_date_raw,updated_date_raw,doi_raw,arxiv_id_raw,bibcode_raw,journal_reference_raw,publication_status_raw,abstract_available,abstract_sha256,provider_metadata_json,raw_payload_filename,raw_payload_record_locator,retrieval_status,error
BAII2H000192,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,41,2026arXiv260604732M,Recurrent Coronal Jets and QPPs: Periodic Reconnection and Localized Heating Across Quiet-Sun to Active Regions,"[""Mishra, Sudheer K."",""Sangal, Kartika"",""Singh, Balveer"",""Asai, Ayumi"",""Srivastava, A. K."",""Yuan, Ding""]",2026-06-01T00:00:00Z,2026-06-00,2026-06-09T16:09:18.386Z,"[""10.48550/arXiv.2606.04732""]",arXiv:2606.04732,2026arXiv260604732M,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,1c253396d40bf1ff65d84c163a6fc562e6e15c09fadfdd8368ceeceb58c1e697,"{""arxiv_class"":[""astro-ph.SR""],""author"":[""Mishra, Sudheer K."",""Sangal, Kartika"",""Singh, Balveer"",""Asai, Ayumi"",""Srivastava, A. K."",""Yuan, Ding""],""bibcode"":""2026arXiv260604732M"",""date"":""2026-06-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2606.04732""],""eid"":""arXiv:2606.04732"",""entry_date"":""2026-06-04T00:00:00Z"",""id"":""44070946"",""indexstamp"":""2026-08-09T02:56:53.352Z"",""metadata_mtime"":""2026-06-09T16:09:18.386Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-06-00"",""title"":[""Recurrent Coronal Jets and QPPs: Periodic Reconnection and Localized Heating Across Quiet-Sun to Active Regions""],""year"":""2026""}",page_0001.json,response.docs[40],RETRIEVED,
BAII2H000193,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,42,2025A&A...703A...7C,Magnetic precession as a model for quasi-periodic oscillations in pulsating ultraluminous X-ray sources and in flat-top noise sources,"[""Čemeljić, Miljenko"",""Kluźniak, Włodek"",""Kundu, Sukalpa""]",2025-11-01T00:00:00Z,2025-11-00,2026-07-13T10:27:00.779Z,"[""10.1051/0004-6361/202555210"",""10.48550/arXiv.2505.04523""]",,2025A&A...703A...7C,Astronomy and Astrophysics,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,5b91916e6dbffcbbdf3dd19b11ff84f1b598f1dabc108462fda8299c8c0766f0,"{""alternate_bibcode"":[""2025arXiv250504523C""],""arxiv_class"":[""astro-ph.HE""],""author"":[""Čemeljić, Miljenko"",""Kluźniak, Włodek"",""Kundu, Sukalpa""],""bibcode"":""2025A&A...703A...7C"",""date"":""2025-11-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202555210"",""10.48550/arXiv.2505.04523""],""eid"":""A7"",""entry_date"":""2025-11-09T00:00:00Z"",""id"":""37572080"",""indexstamp"":""2026-08-08T22:26:30.768Z"",""metadata_mtime"":""2026-07-13T10:27:00.779Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2025-11-00"",""title"":[""Magnetic precession as a model for quasi-periodic oscillations in pulsating ultraluminous X-ray sources and in flat-top noise sources""],""year"":""2025""}",page_0001.json,response.docs[41],RETRIEVED,
BAII2H000194,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,43,2025AAS...24524915O,"Detecting Stellar Companions through Pulsation Timing: Strengths, Limitations, and Comparisons with Radial Velocity","[""Otani, Tomomi"",""Spence, Lindsay"",""Lynum-Lozano, Ellesse""]",2025-01-01T00:00:00Z,2025-01-00,2026-03-23T19:04:54.587Z,,,2025AAS...24524915O,American Astronomical Society Meeting Abstracts #245,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,9eb15ea26f048f67d781e51e9d160a19df8bb2f23e72432ef0c6a397a0623a11,"{""author"":[""Otani, Tomomi"",""Spence, Lindsay"",""Lynum-Lozano, Ellesse""],""bibcode"":""2025AAS...24524915O"",""date"":""2025-01-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""249.15"",""entry_date"":""2025-02-16T00:00:00Z"",""id"":""32711204"",""indexstamp"":""2026-08-07T01:36:03.183Z"",""metadata_mtime"":""2026-03-23T19:04:54.587Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #245"",""pubdate"":""2025-01-00"",""title"":[""Detecting Stellar Companions through Pulsation Timing: Strengths, Limitations, and Comparisons with Radial Velocity""],""year"":""2025""}",page_0001.json,response.docs[42],RETRIEVED,
BAII2H000195,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,44,2025A&A...703A.155P,Exploring low-amplitude variability in first-overtone Cepheids with TESS,"[""Plachy, E."",""Netzel, H."",""Bódi, A.""]",2025-11-01T00:00:00Z,2025-11-00,2026-07-13T10:27:00.024Z,"[""10.1051/0004-6361/202556557"",""10.48550/arXiv.2510.05017""]",,2025A&A...703A.155P,Astronomy and Astrophysics,"[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,4a0ab5c09b4f3eb2d4d514b986a1786349c4eb20f3017351b94bceaf035013d0,"{""alternate_bibcode"":[""2025arXiv251005017P""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Plachy, E."",""Netzel, H."",""Bódi, A.""],""bibcode"":""2025A&A...703A.155P"",""date"":""2025-11-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202556557"",""10.48550/arXiv.2510.05017""],""eid"":""A155"",""entry_date"":""2025-11-23T00:00:00Z"",""id"":""38077894"",""indexstamp"":""2026-08-07T21:36:38.149Z"",""metadata_mtime"":""2026-07-13T10:27:00.024Z"",""property"":[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2025-11-00"",""title"":[""Exploring low-amplitude variability in first-overtone Cepheids with TESS""],""year"":""2025""}",page_0001.json,response.docs[43],RETRIEVED,
BAII2H000196,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,45,2026arXiv260605281Z,Little red dots as a cosmological probe: constraining $H_0$ with quasi-periodic pulsations,"[""Zhang, Zijian"",""Inayoshi, Kohei"",""Oguri, Masamune"",""Jiang, Linhua"",""Sun, Fengwu"",""Li, Mingyu"",""Lin, Xiaojing""]",2026-06-01T00:00:00Z,2026-06-00,2026-06-09T16:09:21.961Z,"[""10.48550/arXiv.2606.05281""]",arXiv:2606.05281,2026arXiv260605281Z,arXiv e-prints,"[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""]",true,8c9194b19a4c0787577c8314a0926fa64ba4dedb248eefe19fa5b7c21683afe7,"{""arxiv_class"":[""astro-ph.GA"",""astro-ph.CO"",""astro-ph.SR""],""author"":[""Zhang, Zijian"",""Inayoshi, Kohei"",""Oguri, Masamune"",""Jiang, Linhua"",""Sun, Fengwu"",""Li, Mingyu"",""Lin, Xiaojing""],""bibcode"":""2026arXiv260605281Z"",""date"":""2026-06-01T00:00:00Z"",""doctype"":""eprint"",""doi"":[""10.48550/arXiv.2606.05281""],""eid"":""arXiv:2606.05281"",""entry_date"":""2026-06-05T00:00:00Z"",""id"":""44071736"",""indexstamp"":""2026-08-09T02:56:53.377Z"",""metadata_mtime"":""2026-06-09T16:09:21.961Z"",""property"":[""ARTICLE"",""EPRINT_OPENACCESS"",""ESOURCE"",""NOT REFEREED"",""OPENACCESS""],""pub"":""arXiv e-prints"",""pubdate"":""2026-06-00"",""title"":[""Little red dots as a cosmological probe: constraining $H_0$ with quasi-periodic pulsations""],""year"":""2026""}",page_0001.json,response.docs[44],RETRIEVED,
BAII2H000197,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,46,2025A&A...694A.101H,Circumstellar emission of Cepheids across the instability strip: Mid-infrared observations with VLTI/MATISSE,"[""Hocdé, V."",""Matter, A."",""Nardetto, N."",""Gallenne, A."",""Kervella, P."",""Mérand, A."",""Pietrzyński, G."",""Gieren, W."",""Leftley, J."",""Robbe-Dubois, S."",""Lopez, B."",""Bailleul, M. C."",""Bras, G."",""Smolec, R."",""Wielgórski, P."",""Hajdu, G."",""Afanasiev, A.""]",2025-02-01T00:00:00Z,2025-02-00,2026-06-15T11:23:13.628Z,"[""10.1051/0004-6361/202452827"",""10.48550/arXiv.2501.00373""]",,2025A&A...694A.101H,Astronomy and Astrophysics,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,d62b17158dc12baad4dc3975877facf964e3820a274b5900a9a58906c73042ad,"{""alternate_bibcode"":[""2025arXiv250100373H""],""arxiv_class"":[""astro-ph.SR"",""astro-ph.GA""],""author"":[""Hocdé, V."",""Matter, A."",""Nardetto, N."",""Gallenne, A."",""Kervella, P."",""Mérand, A."",""Pietrzyński, G."",""Gieren, W."",""Leftley, J."",""Robbe-Dubois, S."",""Lopez, B."",""Bailleul, M. C."",""Bras, G."",""Smolec, R."",""Wielgórski, P."",""Hajdu, G."",""Afanasiev, A.""],""bibcode"":""2025A&A...694A.101H"",""date"":""2025-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202452827"",""10.48550/arXiv.2501.00373""],""eid"":""A101"",""entry_date"":""2025-02-09T00:00:00Z"",""id"":""32668389"",""indexstamp"":""2026-08-08T22:26:28.707Z"",""metadata_mtime"":""2026-06-15T11:23:13.628Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2025-02-00"",""title"":[""Circumstellar emission of Cepheids across the instability strip: Mid-infrared observations with VLTI/MATISSE""],""year"":""2025""}",page_0001.json,response.docs[45],RETRIEVED,
BAII2H000198,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,47,2025MUPB...80S.268R,Study of Type II Cepheids in the Gaia DR3 Epoch,"[""Rastorguev, A. S."",""Zabolotskikh, M. V."",""Samus, N. N."",""Gorynya, N. A.""]",2025-12-01T00:00:00Z,2025-12-00,2026-07-22T13:13:48.990Z,"[""10.3103/S0027134925701218""]",,2025MUPB...80S.268R,Moscow University Physics Bulletin,"[""ARTICLE"",""ESOURCE"",""REFEREED""]",true,9c6b8ab3aaaa194093f3a5b5c4193ca0abc622d9a802c1c02c3b44962bffbd83,"{""author"":[""Rastorguev, A. S."",""Zabolotskikh, M. V."",""Samus, N. N."",""Gorynya, N. A.""],""bibcode"":""2025MUPB...80S.268R"",""date"":""2025-12-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3103/S0027134925701218""],""entry_date"":""2026-04-22T00:00:00Z"",""id"":""43687301"",""indexstamp"":""2026-08-09T02:43:36.084Z"",""metadata_mtime"":""2026-07-22T13:13:48.990Z"",""property"":[""ARTICLE"",""ESOURCE"",""REFEREED""],""pub"":""Moscow University Physics Bulletin"",""pubdate"":""2025-12-00"",""title"":[""Study of Type II Cepheids in the Gaia DR3 Epoch""],""year"":""2025""}",page_0001.json,response.docs[46],RETRIEVED,
BAII2H000199,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,48,2025ghh..confP.159L,Flare-associated Fast-mode Coronal Wave Trains: Recent Observational and Modeling Advances,"[""Liu, Wei"",""Wang, Tongjiang"",""Sun, Xudong"",""Zhang, Richard"",""Shi, Tong"",""Ofman, Leon"",""Jin, Meng""]",2025-02-01T00:00:00Z,2025-02-00,2026-03-23T19:07:22.427Z,,,2025ghh..confP.159L,SDO 2025 Science Workshop: A Gathering of the Helio-hive!,"[""ARTICLE"",""NOT REFEREED""]",true,e90e0e0df238e652f98cf3d69bc0b78ad7f3a86e08ccd728709dfa2f0bf70187,"{""author"":[""Liu, Wei"",""Wang, Tongjiang"",""Sun, Xudong"",""Zhang, Richard"",""Shi, Tong"",""Ofman, Leon"",""Jin, Meng""],""bibcode"":""2025ghh..confP.159L"",""date"":""2025-02-01T00:00:00Z"",""doctype"":""inproceedings"",""eid"":""159"",""entry_date"":""2025-07-06T00:00:00Z"",""id"":""34997280"",""indexstamp"":""2026-08-06T21:24:10.684Z"",""metadata_mtime"":""2026-03-23T19:07:22.427Z"",""property"":[""ARTICLE"",""NOT REFEREED""],""pub"":""SDO 2025 Science Workshop: A Gathering of the Helio-hive!"",""pubdate"":""2025-02-00"",""title"":[""Flare-associated Fast-mode Coronal Wave Trains: Recent Observational and Modeling Advances""],""year"":""2025""}",page_0001.json,response.docs[47],RETRIEVED,
BAII2H000200,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,49,2025JAVSO..53..150P,A Study of Amplitude Variability in a Sample of Pulsating Red Giants,"[""Percy, J. R."",""Pago, A. F.""]",2025-12-01T00:00:00Z,2025-12-00,2026-03-23T19:07:57.670Z,,,2025JAVSO..53..150P,Journal of the American Association of Variable Star Observers (JAAVSO),"[""ARTICLE"",""ESOURCE"",""REFEREED""]",true,2e6331809ac637db2ce2d973a38de392b340d3798d4be8f2139a31d8523f8bba,"{""author"":[""Percy, J. R."",""Pago, A. F.""],""bibcode"":""2025JAVSO..53..150P"",""date"":""2025-12-01T00:00:00Z"",""doctype"":""article"",""entry_date"":""2025-12-21T00:00:00Z"",""id"":""38281460"",""indexstamp"":""2026-08-06T23:44:37.165Z"",""metadata_mtime"":""2026-03-23T19:07:57.670Z"",""property"":[""ARTICLE"",""ESOURCE"",""REFEREED""],""pub"":""Journal of the American Association of Variable Star Observers (JAAVSO)"",""pubdate"":""2025-12-00"",""title"":[""A Study of Amplitude Variability in a Sample of Pulsating Red Giants""],""year"":""2025""}",page_0001.json,response.docs[48],RETRIEVED,
BAII2H000201,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,50,2024PASJ...76..787C,A comprehensive study of an oscillating eclipsing Algol: Y Camelopardalis,"[""Çelik, Eda"",""Kahraman Aliçavuș, Filiz""]",2024-08-01T00:00:00Z,2024-08-00,2026-06-15T11:22:51.010Z,"[""10.1093/pasj/psae048"",""10.48550/arXiv.2405.06431""]",,2024PASJ...76..787C,Publications of the Astronomical Society of Japan,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""]",true,90d799e2c75067c12517881c0b8c353f34bfdb4e3b6e9323eaced17e2ee0a296,"{""alternate_bibcode"":[""2024PASJ..tmp...57C"",""2024arXiv240506431C""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Çelik, Eda"",""Kahraman Aliçavuș, Filiz""],""bibcode"":""2024PASJ...76..787C"",""date"":""2024-08-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1093/pasj/psae048"",""10.48550/arXiv.2405.06431""],""entry_date"":""2024-08-04T00:00:00Z"",""id"":""29544791"",""indexstamp"":""2026-08-09T02:36:43.128Z"",""metadata_mtime"":""2026-06-15T11:22:51.010Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""REFEREED""],""pub"":""Publications of the Astronomical Society of Japan"",""pubdate"":""2024-08-00"",""title"":[""A comprehensive study of an oscillating eclipsing Algol: Y Camelopardalis""],""year"":""2024""}",page_0001.json,response.docs[49],RETRIEVED,
BAII2H000202,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,51,2026A&A...708A.106R,BlackGEM observations of compact pulsating stars: Mode identification for the DOV PG 1159─035 using multi-colour photometry,"[""Ranaivomanana, P."",""Johnston, C."",""Uzundag, M."",""Groot, P. J."",""Kupfer, T."",""Bloemen, S."",""Vreeswijk, P. M."",""van Roestel, J. C. J."",""Pieterse, D. L. A."",""Paice, J."",""Kosakowski, A."",""Ramsay, G."",""Aerts, C.""]",2026-03-01T00:00:00Z,2026-03-00,2026-06-08T10:14:48.570Z,"[""10.1051/0004-6361/202556784"",""10.48550/arXiv.2603.07765""]",,2026A&A...708A.106R,Astronomy and Astrophysics,"[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,136f197185ffa182fcfc43a6014ea06050d62646823713cd22e56b076a7dbf39,"{""alternate_bibcode"":[""2026arXiv260307765R""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Ranaivomanana, P."",""Johnston, C."",""Uzundag, M."",""Groot, P. J."",""Kupfer, T."",""Bloemen, S."",""Vreeswijk, P. M."",""van Roestel, J. C. J."",""Pieterse, D. L. A."",""Paice, J."",""Kosakowski, A."",""Ramsay, G."",""Aerts, C.""],""bibcode"":""2026A&A...708A.106R"",""date"":""2026-03-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1051/0004-6361/202556784"",""10.48550/arXiv.2603.07765""],""eid"":""A106"",""entry_date"":""2026-04-14T00:00:00Z"",""id"":""43673172"",""indexstamp"":""2026-08-08T22:30:50.231Z"",""metadata_mtime"":""2026-06-08T10:14:48.570Z"",""property"":[""ARTICLE"",""ASSOCIATED"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomy and Astrophysics"",""pubdate"":""2026-03-00"",""title"":[""BlackGEM observations of compact pulsating stars: Mode identification for the DOV PG 1159─035 using multi-colour photometry""],""year"":""2026""}",page_0001.json,response.docs[50],RETRIEVED,
BAII2H000203,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,52,2025AAS...24624106L,Photometric Analysis of Two β Cepheids and Their Host Cluster NGC 4755,"[""Levine, Denis"",""Rahman, Khensa"",""Dunn, Nicholas"",""Vishnevskiy, Leonid""]",2025-06-01T00:00:00Z,2025-06-00,2026-05-18T17:03:12.347Z,,,2025AAS...24624106L,246th Meeting of the American Astronomical Society,"[""NONARTICLE"",""NOT REFEREED""]",true,d8c4e7c071f51783c203f91e9e3ef00459283082cf1f091554fc7840614e8a4c,"{""author"":[""Levine, Denis"",""Rahman, Khensa"",""Dunn, Nicholas"",""Vishnevskiy, Leonid""],""bibcode"":""2025AAS...24624106L"",""date"":""2025-06-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""241.06"",""entry_date"":""2025-06-29T00:00:00Z"",""id"":""34937516"",""indexstamp"":""2026-08-07T02:24:03.548Z"",""metadata_mtime"":""2026-05-18T17:03:12.347Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""246th Meeting of the American Astronomical Society"",""pubdate"":""2025-06-00"",""title"":[""Photometric Analysis of Two β Cepheids and Their Host Cluster NGC 4755""],""year"":""2025""}",page_0001.json,response.docs[51],RETRIEVED,
BAII2H000204,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,53,2024Ap&SS.369..105G,Investigative study of five low mass ratio semi-detached binaries,"[""G, Vinay Kumar"",""Devarapalli, Shanti Priya"",""Parthasarathy, Mudumba"",""Jagirdar, Rukmini"",""Stassun, Keivan G.""]",2024-10-01T00:00:00Z,2024-10-00,2026-03-23T18:57:03.451Z,"[""10.1007/s10509-024-04368-6""]",,2024Ap&SS.369..105G,Astrophysics and Space Science,"[""ARTICLE"",""DATA"",""ESOURCE"",""REFEREED""]",true,081b184bd902b829135905afcb2456a0488330f1f0578006eef336a1bf721288,"{""author"":[""G, Vinay Kumar"",""Devarapalli, Shanti Priya"",""Parthasarathy, Mudumba"",""Jagirdar, Rukmini"",""Stassun, Keivan G.""],""bibcode"":""2024Ap&SS.369..105G"",""date"":""2024-10-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1007/s10509-024-04368-6""],""eid"":""105"",""entry_date"":""2024-10-27T00:00:00Z"",""id"":""31521528"",""indexstamp"":""2026-08-07T01:22:51.912Z"",""metadata_mtime"":""2026-03-23T18:57:03.451Z"",""property"":[""ARTICLE"",""DATA"",""ESOURCE"",""REFEREED""],""pub"":""Astrophysics and Space Science"",""pubdate"":""2024-10-00"",""title"":[""Investigative study of five low mass ratio semi-detached binaries""],""year"":""2024""}",page_0001.json,response.docs[52],RETRIEVED,
BAII2H000205,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,54,2026ApJ...998...55Z,Asteroseismology for Probing the Interior Structure and Orbital Stability of Extremely Low Mass Ratio Contact Binaries,"[""Zhang, Xiaobin"",""Chen, Xinghao"",""Li, Yan"",""Fu, Jianning""]",2026-02-01T00:00:00Z,2026-02-00,2026-06-08T10:14:53.675Z,"[""10.3847/1538-4357/ae2a2c""]",,2026ApJ...998...55Z,The Astrophysical Journal,"[""ARTICLE"",""DATA"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,2980e4c6f850e9def5abcba147d1b5bdc6644a5af6a4456f965aa5dd995d88fd,"{""author"":[""Zhang, Xiaobin"",""Chen, Xinghao"",""Li, Yan"",""Fu, Jianning""],""bibcode"":""2026ApJ...998...55Z"",""date"":""2026-02-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3847/1538-4357/ae2a2c""],""eid"":""55"",""entry_date"":""2026-02-08T00:00:00Z"",""id"":""39002318"",""indexstamp"":""2026-08-07T01:51:42.640Z"",""metadata_mtime"":""2026-06-08T10:14:53.675Z"",""property"":[""ARTICLE"",""DATA"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""The Astrophysical Journal"",""pubdate"":""2026-02-00"",""title"":[""Asteroseismology for Probing the Interior Structure and Orbital Stability of Extremely Low Mass Ratio Contact Binaries""],""year"":""2026""}",page_0001.json,response.docs[53],RETRIEVED,
BAII2H000206,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,55,2024AAS...24320705S,Asteroseismology of the White Dwarf G29-38,"[""Savery, Steven"",""Provencal, Judith""]",2024-02-01T00:00:00Z,2024-02-00,2026-03-23T18:56:14.716Z,,,2024AAS...24320705S,American Astronomical Society Meeting Abstracts #243,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,bf2b03e1554e71d6e68ca3866526bbacb5460983aa71286b2bd37f4392b07a61,"{""author"":[""Savery, Steven"",""Provencal, Judith""],""bibcode"":""2024AAS...24320705S"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""207.05"",""entry_date"":""2024-03-10T00:00:00Z"",""id"":""27284054"",""indexstamp"":""2026-08-06T20:46:43.193Z"",""metadata_mtime"":""2026-03-23T18:56:14.716Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #243"",""pubdate"":""2024-02-00"",""title"":[""Asteroseismology of the White Dwarf G29-38""],""year"":""2024""}",page_0001.json,response.docs[54],RETRIEVED,
BAII2H000207,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,56,2026AAS...24744327E,A Search for Dark Companions Around A-Type Stars via Pulsation Timing,"[""Ejercito, Kiana"",""Hey, Daniel"",""Huber, Daniel""]",2026-02-01T00:00:00Z,2026-02-00,2026-03-23T19:11:36.579Z,,,2026AAS...24744327E,American Astronomical Society Meeting Abstracts,"[""NONARTICLE"",""NOT REFEREED""]",true,5faf1541980766ab17d4ff3e310b14bf538f95bf0ae065cc2b42f67950ce96a7,"{""author"":[""Ejercito, Kiana"",""Hey, Daniel"",""Huber, Daniel""],""bibcode"":""2026AAS...24744327E"",""date"":""2026-02-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""443.27"",""entry_date"":""2026-03-01T00:00:00Z"",""id"":""42935800"",""indexstamp"":""2026-08-06T19:49:02.504Z"",""metadata_mtime"":""2026-03-23T19:11:36.579Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts"",""pubdate"":""2026-02-00"",""title"":[""A Search for Dark Companions Around A-Type Stars via Pulsation Timing""],""year"":""2026""}",page_0001.json,response.docs[55],RETRIEVED,
BAII2H000208,BAII2E007,Q04_QPP_DETECTION_METHOD,ADS_SCIX,57,2026AAS...24831003T,A Time─Frequency Analysis of Blazhko Modulation in Kepler RRab Stars,"[""Tahmasebzadeh, Behzad"",""Hambleton Prsa, Kelly""]",2026-07-01T00:00:00Z,2026-07-00,2026-08-02T11:48:47.159Z,,,2026AAS...24831003T,American Astronomical Society Meeting Abstracts,"[""NONARTICLE"",""NOT REFEREED""]",true,cab73d27cb729bc99e31211402a0ce475427cad5e8bbb0106fe92133bc0295d7,"{""author"":[""Tahmasebzadeh, Behzad"",""Hambleton Prsa, Kelly""],""bibcode"":""2026AAS...24831003T"",""date"":""2026-07-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""310.03"",""entry_date"":""2026-07-19T00:00:00Z"",""id"":""44419910"",""indexstamp"":""2026-08-07T01:43:26.833Z"",""metadata_mtime"":""2026-08-02T11:48:47.159Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts"",""pubdate"":""2026-07-00"",""title"":[""A Time─Frequency Analysis of Blazhko Modulation in Kepler RRab Stars""],""year"":""2026""}",page_0001.json,response.docs[56],RETRIEVED,
